"x"
2.13293847546104
2.0375118443413
1.95798349244525
1.88994005045619
1.83060445088318
1.77810704360073
1.7311250632314
1.68868634462954
1.6500544960403
1.61465785086071
1.5820434805606
1.551846304783
1.52376768785667
1.49756021141405
1.4730165915919
1.44996145129065
1.42824510466241
1.40773878866477
1.38833095403733
1.36992434440987
1.35243367022366
1.33578373745074
1.319907928197
1.30474695652286
1.29024784166397
1.27636305455495
1.26304980367272
1.25026943375779
1.23798691665594
1.22617041784926
1.21479092557026
1.20382193196817
1.19323915780953
1.18302031377881
1.17314489270055
1.16359398800684
1.15435013457851
1.14539716873865
1.13672010470541
1.12830502524232
1.12013898459871
1.11220992212483
1.10450658518861
1.09701846022214
1.08973571089484
1.08264912255111
1.07575005216963
1.06903038320191
1.06248248473305
1.0560991744804
1.04987368520768
1.04379963418533
1.0378709953735
1.03208207404326
1.02642748358578
1.02090212428832
1.0155011638817
1.01022001968592
1.00505434220015
1
0.995053065820182
0.990209803713392
0.985466657187916
0.980820238236517
0.976267317178066
0.971804813241381
0.96742978582766
0.963139426394203
0.958931050907602
0.954802092819569
